word,level,pos,definition_url,voice_url
conscious,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/conscious,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconscious__us_2.ogg
consciousness,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consciousness,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsciousness__us_1.ogg
consecutive,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/consecutive,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsecutive__us_1.ogg
consensus,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consensus,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsensus__us_1.ogg
consent,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consent_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsent__us_1.ogg
consent,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/consent_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsent__us_1.ogg
consequence,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consequence,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsequence__us_1_rr.ogg
consequently,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/consequently,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsequently__us_1_rr.ogg
conservation,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conservation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconservation__us_1.ogg
conservative,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/conservative_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconservative__us_1.ogg
conservative,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conservative_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconservative__us_1.ogg
conserve,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/conserve_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconserve__us_1.ogg
consider,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/consider,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsider__us_1.ogg
considerable,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/considerable,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsiderable__us_1.ogg
considerably,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/considerably,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsiderably__us_1.ogg
consideration,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consideration,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsideration__us_1.ogg
consist,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/consist,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsist__us_1.ogg
consistency,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consistency,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsistency__us_1.ogg
consistent,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/consistent,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsistent__us_1.ogg
consistently,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/consistently,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsistently__us_1.ogg
consolidate,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/consolidate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsolidate__us_1.ogg
conspiracy,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conspiracy,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconspiracy__us_1.ogg
constant,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/constant_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstant__us_1.ogg
constantly,b2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/constantly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstantly__us_1.ogg
constituency,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/constituency,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstituency__us_1.ogg
constitute,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/constitute,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstitute__us_1.ogg
constitution,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/constitution,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstitution__us_1.ogg
constitutional,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/constitutional_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstitutional__us_1.ogg
constraint,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/constraint,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstraint__us_1.ogg
construct,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/construct_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstruct__us_1.ogg
construction,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/construction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconstruction__us_1.ogg
consult,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/consult,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsult__us_1.ogg
consultant,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consultant,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsultant__us_1.ogg
consultation,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consultation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsultation__us_1.ogg
consume,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/consume,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsume__us_2.ogg
consumer,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consumer,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsumer__us_2.ogg
consumption,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/consumption,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcons/xconsumption__us_1.ogg
contact,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contact_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontact__us_1.ogg
contact,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contact_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontact__us_1.ogg
contain,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contain,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontain__us_1.ogg
container,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/container,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontainer__us_2.ogg
contemplate,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contemplate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontemplate__us_1.ogg
contemporary,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/contemporary_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontemporary__us_1.ogg
contempt,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contempt,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontempt__us_1.ogg
contend,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contend,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontend__us_1.ogg
contender,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contender,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontender__us_1.ogg
content,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/content2_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontent__us_2.ogg
content,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/content1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontent__us_1.ogg
contention,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contention,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontention__us_1.ogg
contest,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contest_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontest__us_1.ogg
contest,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contest_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontest__us_2.ogg
context,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/context,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontext__us_1.ogg
continent,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/continent_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontinent__us_2_rr.ogg
continually,c1,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/continually,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontinually__us_1.ogg
continue,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/continue,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontinue__us_1.ogg
continuous,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/continuous,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontinuous__us_1.ogg
contract,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contract_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontract__us_1.ogg
contract,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contract_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontract__us_2.ogg
contractor,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contractor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontractor__us_2.ogg
contradiction,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contradiction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontradiction__us_1.ogg
contrary,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/contrary1_1#contrary1_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontrary__us_1.ogg
contrary,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contrary1_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontrary__us_1.ogg
contrast,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contrast_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontrast__us_1.ogg
contrast,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contrast_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontrast__us_1_rr.ogg
contribute,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/contribute,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontribute__us_1.ogg
contribution,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contribution,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontribution__us_1.ogg
contributor,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/contributor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontributor__us_1.ogg
control,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/control_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontrol__us_3.ogg
control,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/control_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontrol__us_3.ogg
controversial,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/controversial,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontroversial__us_1.ogg
controversy,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/controversy,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xcont/xcontroversy__us_1.ogg
convenience,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/convenience,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvenience__us_1.ogg
convenient,b1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/convenient,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvenient__us_1.ogg
convention,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/convention,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvention__us_1.ogg
conventional,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/conventional,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconventional__us_1.ogg
conversation,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conversation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconversation__us_1.ogg
conversion,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conversion,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconversion__us_1_rr.ogg
convert,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/convert_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvert__us_1.ogg
convey,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/convey,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvey__us_1.ogg
convict,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/convict_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvict__us_1.ogg
conviction,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/conviction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconviction__us_1.ogg
convince,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/convince,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvince__us_1.ogg
convinced,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/convinced,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvinced__us_1.ogg
convincing,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/convincing,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/x/xco/xconv/xconvincing__us_1.ogg
cook,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cook_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/cook_/cook__us_1.ogg
cook,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cook_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/cook_/cook__us_1.ogg
cooker,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cooker,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/cooke/cooker__us_2.ogg
cooking,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cooking_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/cooki/cooking__us_3.ogg
cool,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/cool_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/cool_/cool__us_1.ogg
cool,b1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cool_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/cool_/cool__us_1.ogg
cooperate,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cooperate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/coope/cooperate__us_1.ogg
cooperative,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/cooperative_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/coope/cooperative__us_1.ogg
coordinate,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/coordinate_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/coord/coordinate__us_1.ogg
coordination,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/coordination,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/coord/coordination__us_1.ogg
coordinator,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/coordinator,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/coo/coord/coordinator__us_1.ogg
cop,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cop_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/cop__/cop__us_1.ogg
cope,b2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cope_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/cope_/cope__us_1.ogg
copper,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/copper,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/coppe/copper__us_1.ogg
copy,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/copy_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/copy_/copy__us_1.ogg
copy,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/copy_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/copy_/copy__us_1.ogg
copyright,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/copyright_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cop/copyr/copyright__us_1.ogg
core,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/core_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/core_/core__us_1.ogg
core,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/core_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/core_/core__us_1.ogg
corner,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/corner_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corne/corner__us_1.ogg
corporate,b2,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/corporate,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corpo/corporate__us_1_rr.ogg
corporation,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/corporation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corpo/corporation__us_1.ogg
correct,a1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/correct_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correct__us_1.ogg
correct,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/correct_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correct__us_1.ogg
correction,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/correction_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correction__us_1.ogg
correctly,a2,adverb,https://www.oxfordlearnersdictionaries.com/definition/english/correctly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correctly__us_2.ogg
correlate,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/correlate_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correlate__us_1_rr.ogg
correlation,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/correlation,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correlation__us_1_rr.ogg
correspond,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/correspond,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correspond__us_1_rr.ogg
correspondence,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/correspondence,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correspondence__us_1_rr.ogg
correspondent,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/correspondent,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/correspondent__us_1_rr.ogg
corresponding,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/corresponding,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corre/corresponding__us_1_rr.ogg
corridor,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/corridor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corri/corridor__us_1_rr.ogg
corrupt,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/corrupt_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corru/corrupt__us_1.ogg
corruption,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/corruption,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cor/corru/corruption__us_1.ogg
cost,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cost_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cos/cost_/cost__us_1.ogg
cost,a1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cost_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cos/cost_/cost__us_1.ogg
costly,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/costly,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cos/costl/costly__us_1.ogg
costume,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/costume,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cos/costu/costume__us_4.ogg
cottage,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cottage,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cot/cotta/cottage__us_2.ogg
cotton,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cotton_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cot/cotto/cotton__us_3.ogg
could,a1,modal verb,https://www.oxfordlearnersdictionaries.com/definition/english/could,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/could/could__us_3_rr.ogg
council,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/council,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/counc/council__us_3.ogg
councillor,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/councillor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/counc/councillor__us_2_rr.ogg
counselling,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/counselling,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/couns/counselling__us_1_rr.ogg
counsellor,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/counsellor,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/couns/counsellor__us_2_rr.ogg
count,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/count_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/count__us_2.ogg
count,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/count_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/count__us_2.ogg
counter,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/counter_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/counter__us_1.ogg
counter,c1,verb,https://www.oxfordlearnersdictionaries.com/definition/english/counter_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/counter__us_1.ogg
counterpart,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/counterpart,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/counterpart__us_1.ogg
countless,c1,adjective,https://www.oxfordlearnersdictionaries.com/definition/english/countless,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/countless__us_1.ogg
country,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/country,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/country__us_2.ogg
countryside,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/countryside,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/countryside__us_2.ogg
county,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/county_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/count/county__us_2.ogg
coup,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/coup,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/coup_/coup__us_1.ogg
couple,a2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/couple_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/coupl/couple__us_2.ogg
courage,b2,noun,https://www.oxfordlearnersdictionaries.com/definition/english/courage,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/coura/courage__us_2.ogg
course,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/course_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/cours/course__us_1.ogg
court,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/court_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/court/court__us_1.ogg
courtesy,c1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/courtesy_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/court/courtesy__us_1.ogg
cousin,a1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cousin,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cou/cousi/cousin__us_1.ogg
cover,b1,noun,https://www.oxfordlearnersdictionaries.com/definition/english/cover_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cov/cover/cover__us_2.ogg
cover,a2,verb,https://www.oxfordlearnersdictionaries.com/definition/english/cover_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/c/cov/cover/cover__us_2.ogg
